iso,elapsed_s,cycle,phase,motion_active,loop_cycles_ok,loop_no_reading,loop_overrun,loop_estops,loop_fallback,loop_last_dt_ms,loop_cmds,loop_ok_rate,loop_noread_rate,tac_frames_ok,tac_frame_rate,tac_bad,tac_last_err,tacfz_thumb,tacfz_index,tacfz_middle,tacfz_ring,tacfz_pinky,temp_wrist,temp_index_pip,temp_index_mcp,temp_index_abd,temp_middle_abd,temp_ring_abd,temp_ring_mcp,temp_ring_pip,temp_middle_pip,temp_middle_mcp,temp_pinky_pip,temp_pinky_mcp,temp_pinky_abd,temp_thumb_abd,temp_thumb_mcp,temp_thumb_dip,temp_thumb_cmc,cur_wrist,cur_index_pip,cur_index_mcp,cur_index_abd,cur_middle_abd,cur_ring_abd,cur_ring_mcp,cur_ring_pip,cur_middle_pip,cur_middle_mcp,cur_pinky_pip,cur_pinky_mcp,cur_pinky_abd,cur_thumb_abd,cur_thumb_mcp,cur_thumb_dip,cur_thumb_cmc,motor_read_fails,cmd_fails,anomalies
2026-07-03 19:21:26,1.84,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:26,1.89,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:26,1.93,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:26,1.98,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:26,2.02,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:26,2.25,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:26,2.3,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:26,2.34,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:26,2.39,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:26,2.43,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:26,2.48,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:26,2.52,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:26,2.56,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:26,2.61,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:27,2.65,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:27,2.69,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:27,2.74,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:27,2.78,0,close,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,
2026-07-03 19:21:28,3.13,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,45.0,41.0,40.0,48.0,50.0,51.0,0.0,-151.42,-76.38,636.5,632.48,-659.28,37.52,671.34,-684.74,-29.48,71.02,-206.36,108.54,28.14,13.4,0.0,83.08,0,0,
2026-07-03 19:21:28,3.89,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,45.0,41.0,40.0,48.0,50.0,51.0,0.0,-151.42,-76.38,636.5,632.48,-659.28,37.52,671.34,-684.74,-29.48,71.02,-206.36,108.54,28.14,13.4,0.0,83.08,0,0,
2026-07-03 19:21:28,3.94,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,45.0,41.0,40.0,48.0,50.0,51.0,0.0,-151.42,-76.38,636.5,632.48,-659.28,37.52,671.34,-684.74,-29.48,71.02,-206.36,108.54,28.14,13.4,0.0,83.08,0,0,
2026-07-03 19:21:28,3.98,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,45.0,41.0,40.0,48.0,50.0,51.0,0.0,-151.42,-76.38,636.5,632.48,-659.28,37.52,671.34,-684.74,-29.48,71.02,-206.36,108.54,28.14,13.4,0.0,83.08,0,0,
2026-07-03 19:21:28,4.03,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,45.0,41.0,40.0,48.0,50.0,51.0,0.0,-151.42,-76.38,636.5,632.48,-659.28,37.52,671.34,-684.74,-29.48,71.02,-206.36,108.54,28.14,13.4,0.0,83.08,0,0,
2026-07-03 19:21:28,4.07,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,45.0,41.0,40.0,48.0,50.0,51.0,0.0,-151.42,-76.38,636.5,632.48,-659.28,37.52,671.34,-684.74,-29.48,71.02,-206.36,108.54,28.14,13.4,0.0,83.08,0,0,
2026-07-03 19:21:28,4.11,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,45.0,41.0,40.0,48.0,50.0,51.0,0.0,-151.42,-76.38,636.5,632.48,-659.28,37.52,671.34,-684.74,-29.48,71.02,-206.36,108.54,28.14,13.4,0.0,83.08,0,0,
2026-07-03 19:21:28,4.16,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:28,4.31,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:28,4.35,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:28,4.4,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:28,4.44,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:28,4.48,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:28,4.53,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:28,4.57,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:28,4.62,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,4.66,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,4.71,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,4.75,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,4.8,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,4.84,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,4.88,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,4.93,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,4.97,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,5.02,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,5.06,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,5.1,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,5.15,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,5.19,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,5.43,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,5.47,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,5.52,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,5.56,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:29,5.6,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:30,5.65,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:30,5.69,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:30,5.74,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:30,5.78,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:30,5.83,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:30,5.87,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:30,5.91,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:30,5.96,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:30,6.0,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:30,6.05,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:30,6.09,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
2026-07-03 19:21:30,6.14,0,open,1,0,0,0,0,0,nan,0,0.0,0.0,,,,,nan,nan,nan,nan,nan,47.0,43.0,47.0,47.0,42.0,42.0,46.0,47.0,44.0,45.0,49.0,46.0,41.0,41.0,49.0,51.0,51.0,0.0,93.8,77.72,601.66,597.64,-621.76,45.56,632.48,-645.88,124.62,71.02,60.3,-44.22,-127.3,759.78,-767.82,119.26,0,0,
